2016,303,Não,Sim,Não,Não,1430205,3918.4,Agropecuária,Patos de Minas,Em operação,-18.4362,-46.052,MG
2018,304,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jequeri,Em operação,-20.4221,-42.6635,MG
2018,305,Não,Sim,Não,Não,357551,979.6,Agropecuária,Rio Verde,Em operação,-18.1674,-51.0847,GO
2018,306,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2018,307,Não,Sim,Não,Não,292000,800,Agropecuária,Cafelândia,Em operação,-24.618333,-53.321111,PR
2018,308,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Patos de Minas,Em operação,-18.75013,-46.62174,MG
2018,309,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Presidente Olegário,Em operação,-18.33167,-46.47,MG
2018,310,Não,Sim,Não,Não,502807,1377.6,Agropecuária,Perdizes,Em operação,-19.35167,-47.291389,MG
2018,311,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Patrocínio,Em operação,-18.93778,-46.994167,MG
2018,312,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jequeri,Em operação,-20.45444,-42.665278,MG
2018,313,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Coromandel,Em operação,-18.478611,-47.197778,MG
2018,314,Não,Sim,Não,Não,335204,918.4,Agropecuária,Passos,Em operação,-20.721944,-46.613333,MG
2018,315,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Jequeri,Em operação,-20.45444,-42.665278,MG
2019,316,Não,Sim,Não,Não,1117348,3061.2,Agropecuária,Santa Vitória,Em operação,-18.84722,-50.123889,MG
2018,317,Não,Sim,Não,Não,167602,459.2,Agropecuária,Abre Campo,Em operação,-20.3,-42.474444,MG
2018,318,Não,Sim,Não,Não,670409,1836.7,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2018,319,Não,Sim,Não,Não,167602,459.2,Agropecuária,Coromandel,Em operação,-18.475213,-47.21965,MG
2018,320,Não,Sim,Não,Não,167602,459.2,Agropecuária,Coromandel,Em operação,-18.47861,-47.197778,MG
2018,321,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Pará de Minas,Em operação,-19.86,-44.6075,MG
2018,322,Não,Sim,Não,Não,167602,459.2,Agropecuária,Ponte Nova,Em operação,-20.3488,-42.9148,MG
2018,323,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2017,324,Não,Sim,Não,Não,167602,459.2,Agropecuária,Ponte Nova,Em operação,-20.41694,-42.9025,MG
2018,325,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2018,326,Não,Sim,Não,Não,536327,1469.4,Agropecuária,Nova Mutum,Em operação,-13.82222,-56.083333,MT
2018,327,Não,Sim,Não,Não,167602,459.2,Agropecuária,Ponte Nova,Em operação,-20.41694,-42.9025,MG
2018,328,Não,Sim,Não,Não,540200,1480,Agropecuária,Brasilândia,Em operação,-21.2652,-52.0757,MS
2018,329,Não,Sim,Não,Não,167602,459.2,Agropecuária,Itararé,Em operação,-24.10889,-49.335556,SP
2018,330,Não,Sim,Não,Não,167602,459.2,Agropecuária,Itararé,Em operação,-24.10889,-49.335556,SP
2018,331,Não,Sim,Não,Não,167602,459.2,Agropecuária,Itararé,Em operação,-24.10889,-49.335556,SP
2019,332,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Curvelo,Em operação,-18.75306,-44.430556,MG
2018,333,Não,Sim,Não,Não,167602,459.2,Agropecuária,Urucânia,Em operação,-20.3527,-42.7004,MG
2018,334,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Nova Ponte,Em operação,-19.22611,-47.724167,MG
2018,335,Não,Sim,Não,Não,167602,459.2,Agropecuária,Perdizes,Em operação,-19.35167,-47.291389,MG
2018,336,Não,Sim,Não,Não,178776,489.8,Agropecuária,Perdizes,Em operação,-19.35167,-47.291389,MG
2018,337,Não,Sim,Não,Não,502807,1377.6,Agropecuária,Cachoeiro de Itapemirim,Em operação,-20.7004,-41.1836,ES
2018,338,Não,Sim,Não,Não,167602,459.2,Agropecuária,Indaiatuba,Em operação,-23.08806,-47.207778,SP
2018,339,Não,Sim,Não,Não,2234696,6122.5,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2018,341,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Jateí,Em operação,-17.88417,-51.7275,MS
2018,343,Não,Sim,Não,Não,167602,459.2,Agropecuária,Arapongas,Em operação,-23.41556,-51.426389,PR
2018,344,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jequeri,Em operação,-20.45444,-42.665278,MG
2018,345,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jequeri,Em operação,-20.45444,-42.665278,MG
2018,346,Não,Sim,Não,Não,335204,918.4,Agropecuária,Mamborê,Em operação,-24.31694,-52.5275,PR
2018,347,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Marilena,Em operação,-22.73389,-53.040556,PR
2018,348,Não,Sim,Não,Não,167602,459.2,Agropecuária,Matipó,Em operação,-20.3704,-42.3587,MG
2018,349,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Sete Lagoas,Em operação,-19.45722,-44.241667,MG
2018,350,Não,Sim,Não,Não,167602,459.2,Agropecuária,Sete Lagoas,Em operação,-19.45722,-44.241667,MG
2018,351,Não,Sim,Não,Não,80449,220.4,Agropecuária,Monte Carmelo,Em operação,-18.72472,-47.504722,MG
2018,352,Não,Sim,Não,Não,167602,459.2,Agropecuária,Perdizes,Em operação,-19.35167,-47.291389,MG
2018,353,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2018,354,Não,Sim,Não,Não,167602,459.2,Agropecuária,Patos de Minas,Em operação,-18.6905,-46.4962,MG
2018,355,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jesuânia,Em operação,-21.99833,-45.293333,MG
2018,356,Não,Sim,Não,Não,78214,214.3,Agropecuária,Maracaju,Em operação,-21.61083,-55.168056,MS
2019,357,Não,Sim,Não,Não,167602,459.2,Agropecuária,Esmeraldas,Em operação,-19.76083,-44.313611,MG
2018,358,Não,Sim,Não,Não,167602,459.2,Agropecuária,Uberaba,Em operação,-19.74722,-47.938889,MG
2018,359,Não,Sim,Não,Não,167602,459.2,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2018,360,Não,Sim,Não,Não,167602,459.2,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2018,361,Não,Sim,Não,Não,167602,459.2,Agropecuária,Ituiutaba,Em operação,-18.97444,-49.46,MG
2018,362,Não,Sim,Não,Não,167602,459.2,Agropecuária,Rio Casca,Em operação,-20.22556,-42.649444,MG
2016,363,Não,Sim,Não,Não,335204,918.4,Agropecuária,Jequeri,Em operação,-20.45444,-42.665278,MG
2019,364,Não,Sim,Não,Não,670409,1836.7,Agropecuária,Raul Soares,Em operação,-20.10111,-42.4525,MG
2019,365,Não,Sim,Não,Não,167602,459.2,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2019,366,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2019,367,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2018,368,Não,Sim,Não,Não,2234696,6122.5,Agropecuária,Arinos,Em operação,-15.91167,-46.103889,MG
2019,369,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Torrinha,Em operação,-22.424167,-48.173333,SP
2018,370,Não,Sim,Não,Não,167602,459.2,Agropecuária,Concórdia,Em operação,-27.23306,-52.0275,SC
2018,371,Não,Sim,Não,Não,167602,459.2,Agropecuária,Uberaba,Em operação,-19.74722,-47.938889,MG
2018,372,Não,Sim,Não,Não,167602,459.2,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2018,373,Não,Sim,Não,Não,167602,459.2,Agropecuária,Capinópolis,Em operação,-18.6825,-49.566389,MG
2018,375,Não,Sim,Não,Não,558674,1530.6,Agropecuária,Fortaleza,Em operação,-3.7325,-38.526944,CE
2019,376,Não,Sim,Não,Não,584000,1600,Agropecuária,Toledo,Em operação,-24.631111,-53.791667,PR
2019,377,Não,Sim,Não,Não,167602,459.2,Agropecuária,Toledo,Em operação,-24.725278,-53.741944,PR
2012,378,Não,Sim,Não,Não,371186,1484.7,Indústria,Cafezal do Sul,Em operação,-23.96224,-53.571484,PR
2014,379,Não,Sim,Não,Não,4751186,19004.7,Indústria,Goioerê,Em operação,-24.200107,-52.968731,PR
2019,380,Sim,Sim,Não,Não,478880,1312,Agropecuária,Piraí do Sul,Em operação,-24.539167,-49.940833,PR
2019,385,Não,Sim,Não,Não,513980,1408.2,Agropecuária,Tapurah,Em operação,-12.817,-56.539,MT
2018,386,Não,Sim,Não,Não,517440,1417.6,RSU e Estação de Tratamento de Esgoto,Rio de Janeiro,Em operação,-22.871967,-43.229534,RJ
2017,387,Não,Não,Não,Sim,31025000,85000,RSU e Estação de Tratamento de Esgoto,Fortaleza,Em operação,-3.795577,-38.672395,CE
2018,388,Não,Não,Não,Sim,9125,25,Agropecuária,Concórdia,Em operação,-27.313737,-51.996634,SC
2018,389,Não,Sim,Não,Não,167602,459.2,Agropecuária,Marema,Em operação,-26.830842,-52.6151,SC
2018,390,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Salvador do Sul,Em operação,-29.47995,-51.488039,RS
2018,391,Não,Sim,Não,Não,469286,1285.7,Agropecuária,Rio Verde,Em operação,-17.804001,-50.924042,GO
2018,392,Não,Sim,Não,Não,867598,2377,Agropecuária,Brasília,Em operação,-16.038645,-47.48906,DF
2012,393,Não,Sim,Não,Não,17520000,48000,RSU e Estação de Tratamento de Esgoto,Barra Mansa,Em operação,-22.586471,-44.215488,RJ
2018,395,Não,Sim,Não,Não,469286,1285.7,Agropecuária,Marilena,Em operação,-22.73389,-53.040556,PR
2018,396,Não,Sim,Não,Não,167602,459.2,Agropecuária,Boa Esperança do Iguaçu,Em operação,-25.636944,-53.216111,PR
2018,397,Não,Sim,Não,Não,1501716,4114.3,Agropecuária,Juiz de Fora,Em operação,-21.766965,-43.627213,MG
2018,398,Não,Sim,Não,Não,134082,367.3,Agropecuária,São Miguel do Iguaçu,Em operação,-25.34444,-54.230556,PR
2018,399,Não,Sim,Não,Não,167602,459.2,Agropecuária,Abre Campo,Em operação,-20.321581,-42.513238,MG
2018,400,Não,Sim,Não,Não,201123,551,Agropecuária,Chapecó,Em operação,-27.10083,-52.615556,SC
2018,401,Não,Sim,Não,Não,167602,459.2,Agropecuária,Seara,Em operação,-27.163663,-52.234961,SC
2018,402,Não,Sim,Não,Não,75980,208.2,Agropecuária,São Carlos,Em operação,-27.0166,-53.0636,SC
2018,403,Não,Sim,Não,Não,139445,382,Agropecuária,Entre Rios,Em operação,-26.694243,-52.568139,SC
2018,404,Não,Sim,Não,Não,563143,1542.9,Agropecuária,Santa Rita do Trivelato,Em operação,-14.033068,-55.319366,MT
2018,405,Não,Sim,Não,Não,165949,454.7,Agropecuária,Colina,Em operação,-20.669305,-48.498354,SP
2017,406,Não,Sim,Não,Não,167602,459.2,Agropecuária,Pará de Minas,Em operação,-19.86,-44.6075,MG
2017,407,Não,Sim,Não,Não,167602,459.2,Agropecuária,São José da Varginha,Em operação,-19.70694,-44.557778,MG
2016,409,Não,Sim,Não,Não,194865,533.9,Agropecuária,Palotina,Em operação,-24.28194,-53.834444,PR
2019,410,Não,Sim,Não,Não,1679000,4600,Agropecuária,Entre Rios do Oeste,Em operação,-24.691222,-54.234094,PR
2019,411,Não,Sim,Não,Não,143021,391.8,Agropecuária,Santa Izabel do Oeste,Em operação,-25.82194,-53.480556,PR
2016,413,Não,Sim,Não,Não,34068436,93338.2,RSU e Estação de Tratamento de Esgoto,Fazenda Rio Grande,Em operação,-25.660457,-49.343802,PR
2018,414,Não,Sim,Não,Não,17034218,46669.1,RSU e Estação de Tratamento de Esgoto,Tremembé,Em operação,-22.924445,-45.613168,SP
2015,415,Não,Sim,Não,Não,103402644,517013.2,Indústria,Guariba,Em implantação,-21.419022,-48.288821,SP
2015,416,Não,Sim,Não,Não,79636364,218181.8,RSU e Estação de Tratamento de Esgoto,Barueri,Em implantação,-23.51111,-46.872778,SP
2017,417,Não,Sim,Não,Não,102205309,280014.5,RSU e Estação de Tratamento de Esgoto,Paulínia,Em implantação,-22.775514,-47.202909,SP
2019,418,Não,Sim,Não,Não,109500000,300000,RSU e Estação de Tratamento de Esgoto,Nova Iguaçu,Em operação,-22.674934,-43.477437,RJ
2019,419,Não,Sim,Não,Não,87600000,240000,RSU e Estação de Tratamento de Esgoto,Jaboatão dos Guararapes,Em operação,-8.165712,-34.979149,PE
2015,421,Sim,Sim,Não,Não,52560000,144000,RSU e Estação de Tratamento de Esgoto,São Gonçalo,Em implantação,-22.858161,-42.983564,RJ
2019,422,Sim,Sim,Não,Não,3981818,10909.1,RSU e Estação de Tratamento de Esgoto,Macaé,Em operação,-22.226848,-41.785174,RJ
2011,423,Sim,Sim,Não,Não,268278,735,Agropecuária,Gaurama,Em operação,-27.088097,-52.093244,RS
2018,424,Não,Sim,Não,Não,730000,2000,Agropecuária,Jateí,Em operação,-22.48083,-54.308333,MS
2018,425,Não,Sim,Não,Não,328500,900,Agropecuária,Entre Rios do Oeste,Em operação,-24.706389,-54.243056,PR
2018,426,Não,Sim,Não,Não,361350,990,Agropecuária,Cachoeira Alta,Em operação,-18.75667,-50.943889,GO
2018,427,Não,Sim,Não,Não,292000,800,Agropecuária,Cristais Paulista,Em operação,-20.406389,-47.4225,SP
2018,428,Não,Sim,Não,Não,219000,600,Agropecuária,Nova Santa Rosa,Em operação,-24.46639,-53.955,PR
2018,429,Não,Sim,Não,Não,219000,600,Agropecuária,Pitanga,Em operação,-24.75472,-51.764444,PR
2018,430,Não,Sim,Não,Não,273750,750,Agropecuária,Cafelândia,Em operação,-24.61917,-53.321111,PR
2018,431,Não,Sim,Não,Não,1460000,4000,Agropecuária,Jambeiro,Em operação,-23.25528,-45.693333,SP
2017,432,Não,Sim,Não,Não,292000,800,Agropecuária,Xanxerê,Em operação,-26.875,-52.403889,SC
2017,433,Não,Sim,Não,Não,328500,900,Agropecuária,Jateí,Em operação,-22.48083,-54.308333,MS
2017,444,Não,Sim,Não,Não,438000,1200,Agropecuária,Passos,Em operação,-20.72194,-46.613333,MG
2017,445,Não,Sim,Não,Não,821250,2250,Agropecuária,Cachoeira Alta,Em operação,-18.75667,-50.943889,GO
2017,446,Não,Sim,Não,Não,1168000,3200,Agropecuária,Pequi,Em operação,-19.62889,-44.661667,MG
2017,447,Não,Sim,Não,Não,292000,800,Agropecuária,Tiros,Em operação,-19.00444,-45.962222,MG
2017,448,Não,Sim,Não,Não,109500,300,Agropecuária,Tiros,Em operação,-19.00444,-45.962222,MG
2016,449,Não,Sim,Não,Não,481800,1320,Agropecuária,Clevelândia,Em operação,-26.4075,-52.359722,PR
2016,450,Não,Sim,Não,Não,361350,990,Agropecuária,Rio Verde de Mato Grosso,Em operação,-18.8675,-54.972778,MS
2016,451,Não,Sim,Não,Não,182500,500,Agropecuária,Bauru,Em operação,-22.31444,-49.058611,SP
2016,452,Não,Sim,Não,Não,1715500,4700,Agropecuária,Nova Ubiratã,Em operação,-13.03333,-55.253889,MT
2016,453,Não,Sim,Não,Não,292000,800,Agropecuária,Minduri,Em operação,-21.68,-44.605278,MG
2016,454,Não,Sim,Não,Não,219000,600,Agropecuária,Guaporé,Em operação,-28.84778,-51.89,RS
2015,455,Não,Sim,Não,Não,197100,540,Agropecuária,Arabutã,Em operação,-27.15833,-52.142778,SC
2015,456,Não,Sim,Não,Não,219000,600,Agropecuária,São Miguel do Iguaçu,Em operação,-25.34444,-54.230556,PR
2015,457,Não,Sim,Não,Não,438000,1200,Agropecuária,Ivinhema,Em operação,-22.305,-53.818889,MS
2015,458,Não,Sim,Não,Não,438000,1200,Agropecuária,Patos de Minas,Em operação,-18.58722,-46.514722,MG
2015,459,Não,Sim,Não,Não,182500,500,Agropecuária,Carmo do Rio Claro,Em operação,-20.97306,-46.118333,MG
2015,460,Não,Sim,Não,Não,438000,1200,Agropecuária,Dois Vizinhos,Em operação,-25.74639,-53.061389,PR
2013,461,Não,Sim,Não,Não,481800,1320,Agropecuária,Nova Mutum,Em operação,-13.82222,-56.083333,MT
2013,462,Não,Sim,Não,Não,1460000,4000,Agropecuária,Marechal Cândido Rondon,Em operação,-24.55639,-54.057778,PR
2011,463,Não,Sim,Não,Não,1095000,3000,Agropecuária,Brotas,Em operação,-22.2775,-48.123056,SP
2011,464,Não,Sim,Não,Não,365000,1000,Agropecuária,Passos,Em operação,-20.72194,-46.613333,MG
2011,465,Não,Sim,Não,Não,292000,800,Agropecuária,Capinópolis,Em operação,-18.6825,-49.566389,MG
2011,466,Não,Sim,Não,Não,292000,800,Agropecuária,Santa Helena de Minas,Em operação,-16.93833,-40.683611,MG
2011,467,Não,Sim,Não,Não,292000,800,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2011,468,Não,Sim,Não,Não,1460000,4000,Agropecuária,Itu,Em operação,-23.26389,-47.299444,SP
2009,469,Não,Sim,Não,Não,292000,800,Agropecuária,Santa Helena de Goiás,Em operação,-17.81194,-50.598056,GO
2009,470,Não,Sim,Não,Não,821250,2250,Agropecuária,Rio Verde de Mato Grosso,Em operação,-18.92528,-54.843611,MS
2013,471,Não,Sim,Não,Não,1027960,2816.3,Agropecuária,Patos de Minas,Em operação,-18.745657,-46.663148,MG
2016,472,Não,Não,Não,Sim,127750,350,Agropecuária,Patos de Minas,Em operação,-18.745657,-46.663148,MG
2016,474,Não,Sim,Não,Não,167602,459.2,Agropecuária,Juiz de Fora,Em operação,-21.76222,-43.343611,MG
2019,475,Não,Sim,Não,Não,513980,1408.2,Agropecuária,Patos de Minas,Em operação,-18.58722,-46.514722,MG
2016,476,Não,Sim,Não,Não,402245,1102,Agropecuária,Patos de Minas,Em operação,-18.58722,-46.514722,MG
2019,477,Não,Sim,Não,Não,1541940,4224.5,Agropecuária,São João da Ponte,Em operação,-15.92472,-44.007778,MG
2019,479,Não,Sim,Não,Não,167602,459.2,Agropecuária,Raul Soares,Em operação,-20.10111,-42.4525,MG
2019,480,Não,Sim,Não,Não,167602,459.2,Agropecuária,Santa Helena,Em operação,-24.85833,-54.336389,PR
2019,481,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Medianeira,Em operação,-25.29528,-54.093056,PR
2019,482,Não,Sim,Não,Não,536327,1469.4,Agropecuária,Rondonópolis,Em operação,-16.46528,-54.638611,MT
2019,484,Não,Sim,Não,Não,893878,2449,Agropecuária,Santa Vitória,Em operação,-18.84722,-50.123889,MG
2019,485,Não,Sim,Não,Não,107265,293.9,Agropecuária,Passos,Em operação,-20.7543,-46.4273,MG
2019,487,Não,Sim,Não,Não,268163,734.7,Agropecuária,Araguari,Em operação,-18.64583,-48.197778,MG
2019,488,Não,Sim,Não,Não,167602,459.2,Agropecuária,Araguari,Em operação,-18.64583,-48.197778,MG
2019,489,Não,Sim,Não,Não,268163,734.7,Agropecuária,Arcos,Em operação,-20.29111,-45.5475,MG
2019,490,Não,Sim,Não,Não,268163,734.7,Agropecuária,Buritis,Em operação,-15.62861,-46.429722,MG
2015,491,Não,Sim,Não,Não,536327,1469.4,Agropecuária,Caibi,Em implantação,-27.07556,-53.249167,SC
2019,492,Não,Sim,Não,Não,1644736,4506.1,Agropecuária,Campo Grande,Em operação,-20.46944,-54.62,MS
2019,493,Não,Sim,Não,Não,268163,734.7,Agropecuária,Cruzeiro da Fortaleza,Em operação,-18.94694,-46.673056,MG
2019,494,Não,Sim,Não,Não,268163,734.7,Agropecuária,Divinópolis,Em operação,-20.10333,-44.971667,MG
2019,495,Não,Sim,Não,Não,178776,489.8,Agropecuária,Dourados,Em operação,-22.22333,-54.8125,MS
2019,496,Não,Sim,Não,Não,357551,979.6,Agropecuária,Inhumas,Em operação,-16.37306,-49.491667,GO
2019,497,Não,Sim,Não,Não,167602,459.2,Agropecuária,Ipumirim,Em operação,-27.07528,-52.134444,SC
2019,498,Não,Sim,Não,Não,178776,489.8,Agropecuária,Ituiutaba,Em operação,-18.97444,-49.46,MG
2019,499,Não,Sim,Não,Não,589960,1616.3,Agropecuária,Lagoa Formosa,Em operação,-18.77472,-46.406111,MG
2019,501,Não,Sim,Não,Não,536327,1469.4,Agropecuária,Luziânia,Em operação,-16.253,-47.95,GO
2019,502,Não,Sim,Não,Não,214531,587.8,Agropecuária,Marechal Cândido Rondon,Em operação,-24.55639,-54.057778,PR
2019,504,Não,Sim,Não,Não,312857,857.1,Agropecuária,Monte Alegre de Minas,Em operação,-18.87278,-48.876944,MG
2019,507,Não,Sim,Não,Não,357551,979.6,Agropecuária,Orizona,Em operação,-17.03361,-48.3075,GO
2019,508,Não,Sim,Não,Não,357551,979.6,Agropecuária,Patos de Minas,Em operação,-18.58722,-46.514722,MG
2019,509,Não,Sim,Não,Não,268163,734.7,Agropecuária,Patrocínio,Em operação,-18.93778,-46.994167,MG
2019,510,Não,Sim,Não,Não,268163,734.7,Agropecuária,Prata,Em operação,-19.31,-48.9275,MG
2019,511,Não,Sim,Não,Não,357551,979.6,Agropecuária,Prata,Em operação,-19.31,-48.9275,MG
2018,512,Não,Sim,Não,Não,643592,1763.3,Agropecuária,Santa Helena,Em operação,-24.85833,-54.336389,PR
2019,513,Não,Sim,Não,Não,625715,1714.3,Agropecuária,São Gotardo,Em operação,-19.31056,-46.048889,MG
2019,514,Não,Sim,Não,Não,268163,734.7,Agropecuária,São Miguel do Iguaçu,Em operação,-25.34444,-54.230556,PR
2019,515,Não,Sim,Não,Não,268163,734.7,Agropecuária,Serra do Salitre,Em operação,-19.11056,-46.679167,MG
2019,516,Não,Sim,Não,Não,715103,1959.2,Agropecuária,Tupaciguara,Em operação,-18.59361,-48.704167,MG
2019,517,Não,Sim,Não,Não,268163,734.7,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,518,Não,Sim,Não,Não,268163,734.7,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,520,Não,Sim,Não,Não,268163,734.7,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,521,Não,Sim,Não,Não,357551,979.6,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,522,Não,Sim,Não,Não,536327,1469.4,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,524,Não,Sim,Não,Não,268163,734.7,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2019,525,Não,Sim,Não,Não,268163,734.7,Agropecuária,Veríssimo,Em operação,-19.66583,-48.308333,MG
2019,526,Não,Sim,Não,Não,167602,459.2,Agropecuária,Xavantina,Em operação,-27.01722,-52.34,SC
2019,527,Não,Sim,Não,Não,730000,2000,Agropecuária,Carambeí,Em operação,-24.95056,-50.121111,PR
2019,528,Não,Sim,Não,Não,134082,367.3,Agropecuária,São José da Varginha,Em operação,-19.70694,-44.557778,MG
2019,529,Não,Sim,Não,Não,83450,228.6,Agropecuária,Pouso Alegre,Em operação,-22.24778,-45.941944,MG
2013,530,Não,Sim,Não,Não,15753,43.2,Agropecuária,Ilicínea,Em operação,-22.24778,-45.941944,MG
2013,531,Não,Sim,Não,Não,89388,244.9,Agropecuária,Ibiúna,Em operação,-23.65806,-47.211111,SP
2017,532,Não,Sim,Não,Não,180000,493.2,Agropecuária,Tupã,Em operação,-21.93389,-50.519444,SP
2019,533,Não,Sim,Não,Não,178776,489.8,Agropecuária,Janiópolis,Em operação,-24.14139,-52.776111,PR
2017,534,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2014,535,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2014,536,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-18.184722,-50.986389,GO
2017,537,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2007,538,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.887545,-51.064658,GO
2003,539,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.863694,-51.12822,GO
2012,540,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2013,541,Não,Sim,Não,Não,178776,489.8,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2011,542,Não,Sim,Não,Não,200229,548.6,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2011,543,Não,Sim,Não,Não,200229,548.6,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2004,544,Não,Sim,Não,Não,200229,548.6,Agropecuária,Rio Verde,Em operação,-17.362242,-50.670107,GO
2009,545,Não,Sim,Não,Não,200229,548.6,Agropecuária,Montividiu,Em operação,-17.44417,-51.173056,GO
2011,546,Não,Sim,Não,Não,200229,548.6,Agropecuária,Turvelândia,Em operação,-17.84917,-50.304167,GO
2015,547,Não,Sim,Não,Não,200229,548.6,Agropecuária,Montividiu,Em operação,-17.44417,-51.173056,GO
2017,548,Não,Sim,Não,Não,232408,636.7,Agropecuária,Rio Verde,Em operação,-17.546706,-51.423861,GO
2017,549,Não,Sim,Não,Não,268163,734.7,Agropecuária,Rio Verde,Em operação,-17.535446,-50.756566,GO
2010,550,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Bom Jesus de Goiás,Em operação,-18.2175,-49.740278,GO
2010,551,Não,Sim,Não,Não,1072654,2938.8,Agropecuária,Aparecida do Rio Doce,Em operação,-18.286146,-51.096369,GO
2018,552,Não,Sim,Não,Não,292000,800,Agropecuária,Carmo do Rio Claro,Em operação,-20.97389,-46.118333,MG
2018,554,Não,Sim,Não,Não,167602,459.2,Agropecuária,Santa Juliana,Em operação,-19.306741,-47.560134,MG
2018,555,Não,Sim,Não,Não,616776,1689.8,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2018,556,Não,Sim,Não,Não,616776,1689.8,Agropecuária,Tapurah,Em operação,-12.74306,-56.511667,MT
2018,557,Não,Sim,Não,Não,172072,471.4,Agropecuária,Catuípe,Em operação,-28.25444,-54.012778,RS
2018,558,Não,Sim,Não,Não,194865,533.9,Agropecuária,São Manuel,Em operação,-22.74111,-48.574167,SP
2018,559,Não,Sim,Não,Não,438000,1200,Agropecuária,Patos de Minas,Em operação,-18.58722,-46.514722,MG
2018,560,Não,Sim,Não,Não,134082,367.3,Agropecuária,Abre Campo,Em operação,-20.288509,-42.474274,MG
2019,561,Sim,Sim,Não,Não,3981818,10909.1,RSU e Estação de Tratamento de Esgoto,Campos dos Goytacazes,Em operação,-21.765556,-41.313056,RJ
2019,562,Não,Sim,Não,Não,429062,1175.5,Agropecuária,Capela do Alto,Em operação,-23.46889,-47.739167,SP
2004,563,Sim,Não,Não,Não,191625,525,Agropecuária,Castro,Em operação,-24.727222,-49.901111,PR
2019,564,Não,Sim,Não,Não,328500,900,Agropecuária,Concórdia,Em operação,-27.250211,-51.982051,SC
2017,565,Não,Sim,Não,Não,214531,587.8,Agropecuária,Conselheiro Lafaiete,Em operação,-20.66389,-43.785,MG
2019,566,Não,Sim,Não,Não,219000,600,Agropecuária,Corinto,Em operação,-18.364444,-44.451944,MG
2019,567,Não,Sim,Não,Não,446939,1224.5,Agropecuária,Coromandel,Em operação,-18.47861,-47.197778,MG
